src,tgt,mt,model_name,comet,bleurt,score
היית פעם בוורמונט?,Have you ever been to Vermont?,Have you ever been to Vermont?,facebook/nllb-200-3.3b,0.9890390634536743,0.967303454875946,0.9781712591648102
-ג'וזפין המסכנה. -אני?,- Poor Josephine.,"- Poor Josephine, she was so...",facebook/nllb-200-3.3b,0.7341406345367432,0.632984459400177,0.6835625469684601
לא עישנתי שנים.,- I haven't smoked in years.,I haven't smoked in years.,facebook/nllb-200-3.3b,0.9539584517478943,0.9297791123390198,0.941868782043457
יש לך חולצה משובצת בפינה הצפון מערבית.,Got a plaid shirt in the northwest corner.,You got a plaid shirt in the northwest corner.,facebook/nllb-200-3.3b,0.8878284096717834,0.8399026989936829,0.8638655543327332
"כן, תשכח מזה.","Yeah, forget it.","Yeah, forget about that.",facebook/nllb-200-3.3b,0.9354411959648132,0.8283534646034241,0.8818973302841187
למה הרגליים שלו לא מחוברות?,- Why is all its legs off?,Why aren't his legs tied?,facebook/nllb-200-3.3b,0.7101418375968933,0.43333977460861206,0.5717408061027527
"עם ממרח, או עם ריבה?",And would you like Vegemite or jam with that?,With ointment or with jam?,facebook/nllb-200-3.3b,0.6209345459938049,0.43532341718673706,0.528128981590271
סיימת.,You're done.,You're finished.,facebook/nllb-200-3.3b,0.9296198487281799,0.8574955463409424,0.8935576975345612
יקירה אל תבכי.,Aw love don't cry.,"Don't cry, my dear.",facebook/nllb-200-3.3b,0.8518230319023132,0.6333935260772705,0.7426082789897919
"""חמישים וחמישה קופסאות של בקבוקי בירה על הקיר""",'Fifty-fve boxes ofbottles ofbeer on the wall ',"""Fifty-five cases of beer bottles on the wall"".",facebook/nllb-200-3.3b,0.8378989100456238,0.7627336978912354,0.8003163039684296
אז אתה באמת צריך ללכת לדבר איתה על זה כך שתוכל לעבוד את זה יחד.,So you should really go talk to her about this so you can work this out together.,So you really should go talk to her about it so you can work it out together.,facebook/nllb-200-3.3b,0.9436242580413818,0.830950140953064,0.8872871994972229
החזירי את הספרים למקומם!,Put those books back!,Put the books back!,facebook/nllb-200-3.3b,0.9528250098228455,0.8941046595573425,0.923464834690094
יש apos; באמת לא הרבה לבלות.,There's really not much to spend.,There's really not much to hang out.,facebook/nllb-200-3.3b,0.6556485891342163,0.5829188823699951,0.6192837357521057
"-הו, זה שום דבר. את בטוחה שלא אוכל לשכנע אותך להישאר עוד לילה, כדי לצפות במה שקהילתנו הקטנה מכנה ""מרוץ השוורים""?","You sure I can't persuade you to stay overnight, witness what our little community likes to call ""The Running of the Bulls""?","Are you sure I can't convince you to stay another night to watch what our little community calls ""the bullfight""?",facebook/nllb-200-3.3b,0.8798027634620667,0.6962527632713318,0.7880277633666992
אני אעשה כל מה שבכוחי להבטיח את החופש שלך.,I will do everything in my power to procure your freedom.,I will do everything in my power to ensure your freedom.,facebook/nllb-200-3.3b,0.9543159604072571,0.8875082731246948,0.920912116765976
"אולי אני משוגע, אבל אינני טיפש.","I may be crazy, but I'm not stupid.","I may be crazy, but I'm not stupid.",facebook/nllb-200-3.3b,0.9822417497634888,0.9664267897605896,0.9743342697620392
יש חור בבטן.,There's a hole in my stomach.,There's a hole in the belly.,facebook/nllb-200-3.3b,0.8414231538772583,0.604485273361206,0.7229542136192322
אנירוצהללכתהביתה.,I want to go home.,I want to go home.,facebook/nllb-200-3.3b,0.9839310646057129,0.9595808982849121,0.9717559814453125
"החברה האלה הם משוגעים, מר. מונטיאל.","These guys are crazy, Mr. Montiel.","These guys are crazy, Mr. Montreal.",facebook/nllb-200-3.3b,0.9042955636978149,0.7815775871276855,0.8429365754127502
"אנחנו לא צריכים תאוריה, רק כוח גס.",We don't need a theory.We just need brute force.,"We don't need a theory, just brute force.",facebook/nllb-200-3.3b,0.9596215486526489,0.8505690693855286,0.9050953090190887
"אני לא יודע אם הם הצליחו, אבל אני כן יודע שאם תשלח את הנחתים פנימה, יסגרו עליהם.","I don't know if they've succeeded,but I do know if you send those marines in,they'll be pinned down.","I don't know if they succeeded, but I do know that if you send the Marines in, they'll shut them down.",facebook/nllb-200-3.3b,0.8436688184738159,0.7830499410629272,0.8133593797683716
אוכל להתחיל להדליף זאת לתקשורת עשה זאת,"If you want, I can start leaking it to the media. Do it.",I can start leaking this to the press. Do it.,facebook/nllb-200-3.3b,0.880546510219574,0.7684051394462585,0.8244758248329163
תמצא את דאנקן ריים?,"""Find Duncan Rime"".",You're going to find Duncan Ream?,facebook/nllb-200-3.3b,0.7442494034767151,0.6052205562591553,0.6747349798679352
ממזר חרמן.,Horny bastard.,You horny son of a bitch.,facebook/nllb-200-3.3b,0.617870569229126,0.45613783597946167,0.5370042026042938
את מנגבת אותו עם פרוסת הלחם השנייה.,You wipe it on the other slice of bread.,You wipe it with the second slice of bread.,facebook/nllb-200-3.3b,0.8191241025924683,0.771266758441925,0.7951954305171967
וואו!,"Oh, wow.",Whoa!,facebook/nllb-200-3.3b,0.9126411080360413,0.7629265785217285,0.8377838432788849
אם אני לא נותן לו כסף הוא לא נותן לי לעלות.,He won't let me come up unless I give him money.,If I don't give him money he won't let me up.,facebook/nllb-200-3.3b,0.8094169497489929,0.6834419369697571,0.746429443359375
- אני לא יודע... אני לא יכול לאכול.,-I don't know. I can't eat.,- I don't know... I can't eat.,facebook/nllb-200-3.3b,0.9651889204978943,0.8747899532318115,0.9199894368648529
לבעלך היתה גישה לעוד מהכסף שלך?,Does your husband have access to any more of your money?,Did your husband have access to any more of your money?,facebook/nllb-200-3.3b,0.9466894268989563,0.9101653695106506,0.9284273982048035
. תסתכל עליי.,Look at me.,Look at me.,facebook/nllb-200-3.3b,0.9810125827789307,0.9874832630157471,0.9842479228973389
בשר משומר.,Spam!,Canned meat.,facebook/nllb-200-3.3b,0.35218918323516846,0.17604322731494904,0.26411620527505875
חוץ מהבחור הזה.,Except for that guy.,Except for this guy.,facebook/nllb-200-3.3b,0.959409773349762,0.8550888299942017,0.9072493016719818
"למרגלות הרי ההימלאיה, רפואה מודרנית מסייעת להאריך את חיי האנשים החיים פה.","In the Himalayan foothills, modern medicine is helping prolong the lives of the people who live here.","In the foothills of the Himalayas, modern medicine is helping to extend the lives of the people who live here.",facebook/nllb-200-3.3b,0.9089182615280151,0.8151183128356934,0.8620182871818542
"זה קרה, וזה בדיוק מה שאני... מבולבלת.","Well, he did, and that's exactly what I am... confused.","It happened, and that's exactly what I'm... confused.",facebook/nllb-200-3.3b,0.853522002696991,0.6712194085121155,0.7623707056045532
היי!,"No, no, hey, hey!",- What?,facebook/nllb-200-3.3b,0.5284344553947449,0.2566652297973633,0.3925498425960541
אני חייב לחזור למשרד.,I've got to get back to the bureau.,I have to get back to the office.,facebook/nllb-200-3.3b,0.9267662167549133,0.7145994901657104,0.8206828534603119
נהדר!,Great!,- That's great!,facebook/nllb-200-3.3b,0.9087302088737488,0.82944256067276,0.8690863847732544
אלה שחיים חלק carry שלך איתם המעשים שלך יהפכו לזרעים שלהם,The ones that live carry part of you with them. Your deeds become seeds for theirs.,Those who live a part of your carry with them your actions will become their seeds,facebook/nllb-200-3.3b,0.6994463801383972,0.6037126779556274,0.6515795290470123
צדקתי (טלפון נייד מצלצל מרחוק),(cell phone ringing in the distance),I was right.,facebook/nllb-200-3.3b,0.3869774341583252,0.16020828485488892,0.27359285950660706
אני מודה לך!,Much obliged.,I thank you!,facebook/nllb-200-3.3b,0.8417384028434753,0.592121422290802,0.7169299125671387
"והייתי ממש טוב בזה, אבל אני עדיין ראוי לאהבה.","And I was damn good at it, but I still deserve to be loved.","And I was really good at it, but I'm still worthy of love.",facebook/nllb-200-3.3b,0.8594567179679871,0.8096293210983276,0.8345430195331573
"השוטרים שואלים עליך הרבה שאלות, קליי.","Cops are asking a lot of questions about you, Clay.","The cops are asking a lot of questions about you, Clay.",facebook/nllb-200-3.3b,0.9626175761222839,0.9176087975502014,0.9401131868362427
"האט, האט!","Hut, hut!","Slow down, slow down!",facebook/nllb-200-3.3b,0.594431459903717,0.6470558047294617,0.6207436323165894
תכננתי מחדש את הנתיב.,I replotted the course.,I've re-planned the route.,facebook/nllb-200-3.3b,0.752056360244751,0.73613041639328,0.7440933883190155
יהיה לנו ילד.,We will have a child.,We're going to have a baby.,facebook/nllb-200-3.3b,0.8734878897666931,0.7958689332008362,0.8346784114837646
טוב.,Good.,I'll see you.,facebook/nllb-200-3.3b,0.4174908995628357,0.19553886353969574,0.3065148815512657
אתה רוצה ימי חופשה?,You want time off?,You want a few days off?,facebook/nllb-200-3.3b,0.9461188912391663,0.699190616607666,0.8226547539234161
"אני יודע, הם חושבים שאני משוגע.",I know! They think I'm crazy.,"I know, they think I'm crazy.",facebook/nllb-200-3.3b,0.964591920375824,0.9113938212394714,0.9379928708076477
"יש עליה את דמה של ניקול, יש עליה את דמו של רון, יש עליה את דמו של הנאשם.",It has Nicole's blood. It has Ron's blood. It has the defendant's blood.,"It has Nicole's blood on it, it has Ron's blood on it, it has the defendant's blood on it.",facebook/nllb-200-3.3b,0.8325839638710022,0.8455296754837036,0.8390568196773529
בקריפטון פושעים אלה היו בלתי ניתנים לשליטה.,"On Krypton, these villains were uncontrollable.","On Krypton, these criminals were uncontrollable.",facebook/nllb-200-3.3b,0.9215604662895203,0.8531385064125061,0.8873494863510132
זה לא גייסון.,It wasn't Jason.,It's not Jason.,facebook/nllb-200-3.3b,0.8767357468605042,0.7603711485862732,0.8185534477233887
סיכמנו שלא נספר לו על זה לעולם.,We agreed never to tell him.,We agreed we'd never tell him about it.,facebook/nllb-200-3.3b,0.9318445324897766,0.7709326148033142,0.8513885736465454
אני אודיע לך כשהם יגיעו.,I'll page you when they come.,I'll let you know when they arrive.,facebook/nllb-200-3.3b,0.8326115012168884,0.7943626046180725,0.8134870529174805
לא רע עבור שני אנשים שהגיעו מכלום.,Not bad for two people that came from nothing.,Not bad for two people who came from nothing.,facebook/nllb-200-3.3b,0.9487353563308716,0.884661853313446,0.9166986048221588
כיסוי השמאל?,Cover the left?,Left cover?,facebook/nllb-200-3.3b,0.717533528804779,0.6463228464126587,0.6819281876087189
סביר להניח שלא.,Likely not.,Probably not.,facebook/nllb-200-3.3b,0.932881772518158,0.8456058502197266,0.8892438113689423
- לא קיבלתי בקטטה.,- I didn't get in a fight.,- I didn't get in a fight.,facebook/nllb-200-3.3b,0.9644656777381897,0.9558919072151184,0.960178792476654
אני מתפללת לאלוהי שאת נפשי ישמור.,i pray the lord my soul to keep.,I pray to God that my soul may be spared.,facebook/nllb-200-3.3b,0.8073654770851135,0.7596680521965027,0.7835167646408081
כשיצאת מהקרון כדי ללכת לפונדק...,When you left the trailer to go to the inn...,When you got out of the carriage to go to the inn...,facebook/nllb-200-3.3b,0.8133496642112732,0.6600977778434753,0.7367237210273743
"אתה זה שלימד אותי שאדם לא יכול להיות מוגדר על ידי מישהו, אבל את עצמו.",You're the one who taught me that a man can't be defined by anyone but himself.,You're the one who taught me that a man can't be defined by anyone but himself.,facebook/nllb-200-3.3b,0.9635877013206482,0.9558601975440979,0.959723949432373
יש לה שריטות על הישבן!,Bruises on her ass.,She's got scratches on her butt!,facebook/nllb-200-3.3b,0.7568694949150085,0.4619958996772766,0.6094326972961426
תקרבי אותו אל המחשב שלו כדי שאוכל לפרוץ אליו.,Put it close enough to his computer so I can hack into it.,Get him close to his computer so I can hack into it.,facebook/nllb-200-3.3b,0.9157587289810181,0.7885934710502625,0.8521761000156403
"בן 22, 2 מטר, מגיע קשור לאלונקה משלו.","Twenty-two, 6'8"", comes strapped to his own gurney.","22, 6'2"", comes strapped to his own stretcher.",facebook/nllb-200-3.3b,0.7069389820098877,0.6357389688491821,0.6713389754295349
-את תגידי לי.,- You tell me.,- You tell me.,facebook/nllb-200-3.3b,0.9743025898933411,0.979037344455719,0.97666996717453
"ההסכם שלי עם מר דוראנט מציין את האחוזים שאני מקבל מתיווך הקרקע שלו, בתוספת נתח בכל האוהלים שאני מספק.","My agreement with Mr. Durant states my percentage for brokering his land, plus a stake in all tents I provide.","My agreement with Mr. Durant states the percentage I get from his land broker, plus a cut on all the tents I supply.",facebook/nllb-200-3.3b,0.856089174747467,0.7832817435264587,0.8196854591369629
אני חושב שהגעתי זמן יש לנו צ 'אט.,I think it's time we have a chat.,I think it's time we had a chat.,facebook/nllb-200-3.3b,0.9597415328025818,0.8718577027320862,0.915799617767334
