	src	mt	score
333	He has received Stardust Awards for Best Actor In A Comic Role for the comedy Pyaar Ka Punchnama 2 and Zee Cine Awards for Best Actor in a Comic Role for his performance in Sonu Ke Titu Ki Sweety and Pati Patni Aur Woh.	Er erhielt die Stardust Awards für den besten Schauspieler in einer Comicrolle für die Komödie Pyaar Ka Punchnama 2 und die Zee Cine Awards für den besten Schauspieler in einer Comicrolle für seine Leistung in Sonu Ke Titu Ki Sweety und Pati Patni Aur Woh.	-25.0
334	He was killed at his last session as senator by fellow senator Arnon de Melo, who intended to shoot another senator, Silvestre Péricles, purportedly in self-defense as Pericles was drawing his own gun.	Er wurde bei seiner letzten Sitzung als Senator von seinem Kollegen Arnon de Melo getötet, der einen weiteren Senator, Silvestre Péricles, angeblich in Selbstverteidigung schießen wollte, da Pericles seine eigene Waffe zeichnete.	-11.0
335	The Sacrifice Game is a 2023 American horror film directed by Jenn Wexler, who also co-wrote the film with Sean Redlitz.	The Sacrifice Game ist ein US-amerikanischer Horrorfilm des Regisseurs Jenn Wexler aus dem Jahr 2023.	-10.0
336	Among the tenants who had already signed a contract by this point were Salvador Colom, Goody's Department Stores, Radio Shack, Rave, Bakers, Flagg's, Gastón Bared, Mediavilla Travel, European Connection, Banco Nacional, Gretjeleen, lluminación and Taco Bell.	Unter den Mietern, die bereits einen Vertrag unterzeichnet hatten, waren Salvador Colom, Goody's Department Stores, Radio Shack, Rave, Bakers, Flagg's, Gastón Bared, Mediavilla Travel, European Connection, Banco Nacional, Gretjeleen, lluminación und Taco Bell.	0.0
337	The archaeological finds of the region are also presented, as well as temporary exhibitions on cultural history.	Auch die archäologischen Funde der Region werden präsentiert, sowie vorübergehende Ausstellungen zur Kulturgeschichte.	-1.0
338	During the last few decades, extensive archaeological excavations have been carried out at the site, revealing remains and ancient findings from all periods of the citadel's existence.	In den letzten Jahrzehnten wurden auf dem Standort umfangreiche archäologische Entdeckungen durchgeführt, die Reste und alte Entdeckungen aus allen Zeiten der Existenz der Zitade enthüllen.	-9.0
339	Kim set about coordinating a number of attacks on Japanese leaders, including a January 1932 attack in Tokyo that nearly killed Emperor Hirohito.	Kim sprach über die Koordinierung einer Reihe von Angriffen auf japanische Führer, einschließlich eines Angriffs im Januar 1932 in Tokio, der den Kaiser Hirohito ermordet hatte.	-10.0
340	When Monsignor Théas left the diocese, Monsignor Courrèges took over and, on February 1, 1950, set up a new commission to evaluate the 4 alleged visionaries.	Als Monsignor Théas die Diözese verließ, übernahm Monsignor Courrèges und gründete am 1. Februar 1950 eine neue Kommission, um die vier angeblichen Visionäre zu bewerten.	-1.0
341	This is a list of songs that reached the top 10 on the Billboard Mainstream Top 40 (or Pop Airplay) chart in 2001.	Dies ist eine Liste der Songs, die die Top 10 auf der Billboard Mainstream Top 40 (oder Pop Airplay) Chart im Jahr 2001 erreicht haben.	-1.0
342	This led Christian authors to generally consider that wild animals lived in peace with the grazers because they would have lived Adam's life on earth.	Dies führte christliche Autoren dazu, allgemein zu betrachten, dass wilde Tiere lebten in Frieden mit den Getreideern, weil sie das Leben Adams auf Erden gelebt hätten.	-15.0
343	Lines 4 and 5 are used to accommodate trains departing from the station, while line 6 is usually utilized to store out-of-service trains and for shunting.	Linien 4 und 5 werden verwendet, um Züge von der Bahnhof abzubringen, während Linien 6 in der Regel verwendet wird, um Out-of-Service Züge zu speichern und zu schießen.	-25.0
344	At a concert that evening the Minister thanked Macdonald and thanked the town for the donation of land to build an Armoury and confirmed that Alexandria and the 59th Regiment would indeed get their Armoury.	Bei einem Konzert am Abend dankte der Minister Macdonald und dankte der Stadt für die Spende von Land, um eine Waffenkammer zu bauen und bestätigte, dass Alexandria und das 59. Regiment tatsächlich ihre Waffenkammer erhalten würden.	-6.0
345	Since then the curriculum had to undergo several modification and change adapting whatever is prescribed by the Departmant of Education (DepEd).	Seitdem musste das Curriculum mehrere Veränderungen und Anpassungen durchführen, was vom Departmant of Education (DepEd) vorgeschrieben ist.	-8.0
346	After a few hundred meters, the vehicle was stopped near a maintenance door in the twenty-meter-high noise barrier along the A6 freeway at L'Haÿ-les-Roses, which the kidnappers had planned to use to escape, trapping them with a grenade to avoid being followed.	Nach einigen hundert Metern wurde das Fahrzeug bei einer Wartungstür in der zwanzig Meter hohen Lärmbarriere entlang der Autobahn A6 bei L'Haÿ-les-Roses gestoppt, die die Entführer zur Flucht einsetzen wollten und sie mit einer Granate festgehalten hatten, um nicht verfolgt zu werden.	-11.0
347	Next year he seen in Bamboo as Chitamani Bhasme, alongside Vaishnavi Kalyankar, Shivaji Satam and Parth Bhalerao.	Im folgenden Jahr sah er in Bamboo als Chitamani Bhasme, neben Vaishnavi Kalyankar, Shivaji Satam und Parth Bhalerao.	-7.0
348	The men's Scottish hockey National League 5 champions were the winners of the now defunct fifth-tier league in men's hockey in Scotland.	Die fünftklassigen Meister der Scottish hockey National League waren die Gewinner der mittlerweile abgelaufenen fünften Liga im Herrenhockey in Schottland.	-12.0
349	"MWF promotes itself as the home of ""Aksyonovela"" – a portmanteau of the Filipino word for ""action"" and the suffix of telenovela – representing the mix of athletic wrestling action and timely, relatable storytelling that the promotion presents."	"MWF fördert sich als Heimat von ""Aksyonovela"" – einem Portmanteau des philippinischen Wortes für ""Action"" und dem Suffix der telenovela – die die Mischung aus sportlicher Wrestling-Action und zeitgemäßer, relatable Storytelling darstellt, die die Förderung präsentiert."	-20.0
350	"As an actor, Sherman made appearances in television shows such as The Marvelous Mrs. Maisel"" and ""Orange Is the New Black""."	"Als Schauspieler erschien Sherman in Fernsehserien wie The Marvelous Mrs. Maisel und ""Orange Is the New Black""."	-1.0
351	"Esch wrote that Skálmöld here appears ""more serious and mystical than ever"" and although it is far from the band's best album, it shows that Skálmöld still can surprise listeners."	"Esch schrieb, dass Skálmöld hier "" ernster und mystischer als jemals"" erscheint und obwohl es weit vom besten Album der Band entfernt ist, zeigt es, dass Skálmöld immer noch Zuhörer überraschen kann."	-1.0
352	This line is scheduled to be completed by 2030 and will be operated by the Dhaka Mass Transit Company Limited (DMTCL).	Die Strecke soll bis 2030 fertiggestellt werden und wird von der Dhaka Mass Transit Company Limited (DMTCL) betrieben werden.	-1.0
353	"Esch wrote that Skálmöld here appears ""more serious and mystical than ever"" and although it is far from the band's best album, it shows that Skálmöld still can surprise listeners."	"Esch schrieb, dass Skálmöld hier ""sehr ernster und mystisch als je zuvor"" erscheint und obwohl es weit vom besten Album der Band entfernt ist, zeigt es, dass Skálmöld noch immer Hörer überraschen kann."	-12.0
354	The Guggershorn with its viewing platform and panorama board has been a popular excursion destination ever since.	Das Guggershorn mit seiner Aussichtsplattform und Panoramatafel ist seitdem ein beliebtes Ausflugsziel.	0.0
355	Mai una signora (Italian for Never a Lady) is a studio album by Italian singer Patty Pravo, released in 1974 by RCA Italiana.	Mai una signora ist ein Studioalbum der italienischen Sängerin Patty Pravo, das 1974 von der RCA Italiana veröffentlicht wurde.	-2.0
356	They were these, Don Anselmo Lores and Don Fernando Fernández, together with Don Manuel Alvarez Santos and Don Angel Rolan, who gave great impetus to the business.	Sie waren Don Anselmo Lores und Don Fernando Fernández, zusammen mit Don Manuel Alvarez Santos und Don Angel Rolan, die große Impulse für das Geschäft gab.	-3.0
357	"Clementine Churchill, who admired de Gaulle, once cautioned him, ""General, you must not hate your friends more than you hate your enemies."""	"Clementine Churchill, die de Gaulle bewunderte, warnte ihn einmal: ""General, du darfst deine Freunde nicht mehr hassen, als du deine Feinde hasst."""	0.0
358	The film stars the voices of John Mills and Peggy Ashcroft as the two main characters and was scored by Roger Waters of Pink Floyd.	Der Film stellte die Stimmen von John Mills und Peggy Ashcroft als die beiden Hauptfiguren und wurde von Roger Waters von Pink Floyd gezeichnet.	-10.0
359	"In May 2008 the EP was released, that same month they also released the single ""Love"", with KRS-One and Organized Noize's Sleepy Brown as guest artists."	"Im Mai 2008 wurde das EP veröffentlicht, in demselben Monat veröffentlichten sie auch die Single ""Love"", mit KRS-One und Organized Noize's Sleepy Brown als Gastkunstner."	-10.0
360	"This was the first show produced and performed by Ogando, where he celebrated his Soberano ""Comedian of the Year"" Award, and included monologues and satire, as well as stand-up comedy about current events in the Dominican Republic."	"Es war die erste Show, die Ogando produzierte und inszenierte, wo er seinen Soberano ""Comedian of the Year"" Award feierte, und beinhaltete Monologe und Satire sowie Stand-up-Komödie über aktuelle Ereignisse in der Dominikanischen Republik."	-4.0
361	She played shooting guard for the Estonia national 3x3 team.She competed at the 2018 Summer Youth Olympics, 2019 European Games, winning the silver medal, 2019 FIBA 3x3 Europe Cup, and EuroBasket Women 2023 qualification .She played for TalTech.	Sie spielte Shooting Guard für das estnische nationale 3x3 Team.Sie konkurrierte an den Sommer-Jugend-Olympiaden 2018, 2019 European Games, gewann die Silbermedaille, 2019 FIBA 3x3 Europe Cup und EuroBasket Women 2023 Qualifikation.	-25.0
362	The VR sessions are designed to be brief, lasting only twenty minutes, to prevent any discomfort associated with the technology.	Die VR-Sessions sind kurz und dauern nur zwanzig Minuten, um jegliche Unbehagen zu vermeiden, die mit der Technologie verbunden sind.	-1.0
363	NTA provided greater visibility into network activities to quickly identify and respond to potential threats.By 2020, NTA adoption was growing for real-time threat detection.	NTA sorgte für mehr Sichtbarkeit in Netzwerkaktivitäten, um potenzielle Bedrohungen schnell zu identifizieren und zu reagieren.Bis 2020 wuchs die Annahme von NTA für die Bedrohungserkennung in Echtzeit.	-6.0
364	The Australian Institute of Architects national awards jury selects a national winner each year from a shortlist made of up to eight selected state and territory 'enduring architecture projects' from the AIA local chapter awards including;	"Die Australian Institute of Architects national awards Jury wählt jedes Jahr einen nationalen Gewinner aus einer Shortlist von bis zu acht ausgewählten Staaten und Territorien ""ausdauernde Architekturprojekte"" aus der AIA lokalen Kapitel Auszeichnungen einschließlich;"	-20.0
365	In the finals, Colorado started early with a goal in the 18th minute by eventual MVP Connor Hutchinson then doubled their advantage right at the end of the first half with a goal from Anthony Smoller in the 40th minute.	In den Finalen begann Colorado früh mit einem Goal in der 18. Minute durch den eventuellen MVP Connor Hutchinson dann verdoppelte ihre Vorteil direkt am Ende der ersten Hälfte mit einem Goal von Anthony Smoller in der 40. Minute.	-22.0
366	At the end of the championship, the winning team enters the Cork Junior B Inter-Divisional Hurling Championship and by winning this, they will be promoted to the Duhallow Junior A Hurling Championship for the following season.	Am Ende der Meisterschaft tritt das Gewinnerteam in das Cork Junior B Inter-Divisional Hurling Championship ein und wird dies durch Sieg in das Duhallow Junior A Hurling Championship für die nächste Saison gefördert.	-13.0
